interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_flow;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapDensity;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;3600.00;wizard_example;0;0.06;1;1;1.97;-1055311644#4;0;0;0.06;2;0.03;0.06;17.09;33.62;9.08;0.65;5.53;15.78;0.00
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;-1055311645;0;0;0.02;0;0.01;0.02;22.83;22.83;13.98;1.01;2.66;22.50;0.00
0.00;3600.00;wizard_example;0;0.12;5;0;4.93;-1055311646;0;0;0.12;5;0.06;0.12;32.45;160.03;11.58;0.83;11.90;31.58;0.00
0.00;3600.00;wizard_example;0;0.13;6;0;5.91;-1055311647;0;0;0.13;6;0.06;0.13;26.69;157.73;12.72;0.92;13.55;25.76;0.00
0.00;3600.00;wizard_example;0;0.09;4;0;3.99;-1055311648;0;0;0.09;4;0.05;0.09;164.35;655.66;11.72;0.84;47.65;163.68;0.00
0.00;3600.00;wizard_example;0;0.17;8;0;7.87;-1055311649;0;0;0.17;8;0.09;0.18;24.84;195.40;12.42;0.89;15.95;24.01;0.00
0.00;3600.00;wizard_example;0;0.17;1;7;7.51;-1055311650#0;0;0;0.17;7;0.09;0.17;60.34;452.81;12.16;0.88;64.28;59.60;3.00
0.00;3600.00;wizard_example;0;0.17;1;7;7.99;-1055311650#1;0;0;0.17;8;0.09;0.17;46.54;371.93;12.98;0.93;33.41;45.97;0.00
0.00;3600.00;wizard_example;0;0.17;7;0;6.36;-1055311650#2;0;0;0.17;7;0.09;0.19;5.87;37.65;10.37;0.75;5.92;5.22;0.00
0.00;3600.00;wizard_example;0;0.09;4;0;3.96;-1055311651;0;0;0.09;4;0.04;0.09;44.78;177.49;12.59;0.91;11.09;43.99;0.00
0.00;3600.00;wizard_example;0;0.13;6;0;5.92;-1055311652;0;0;0.13;6;0.07;0.14;31.04;183.76;12.29;0.88;13.49;30.25;0.00
0.00;3600.00;wizard_example;0;0.44;6;0;5.87;-1055621024;0;0;0.44;6;0.22;0.45;62.86;368.98;3.73;0.27;258.95;61.31;237.00
0.00;3600.00;wizard_example;0;0.34;8;0;7.84;-1055621025;0;0;0.34;8;0.17;0.35;40.04;313.85;6.34;0.46;168.21;38.68;142.00
0.00;3600.00;wizard_example;0;0.23;10;0;9.72;-1055621026;0;0;0.23;10;0.12;0.25;16.73;162.79;11.21;0.81;27.31;15.67;2.00
0.00;3600.00;wizard_example;0;0.12;5;0;4.84;-1056563182;0;0;0.12;5;0.06;0.13;15.68;75.93;10.34;0.74;11.60;14.53;0.00
0.00;3600.00;wizard_example;1;0.22;0;6;6.00;-1056577644#0;0;0;0.22;5;0.12;0.31;4.00;24.02;6.58;0.47;10.54;2.75;0.00
0.00;3600.00;wizard_example;0;0.24;2;5;5.00;-1056577644#1;0;0;0.24;7;0.20;10.51;1.09;7.56;4.76;0.34;4.99;0.03;0.00
0.00;3600.00;wizard_example;0;0.33;0;11;11.00;-1056577868;0;0;0.33;11;0.17;0.36;10.72;117.95;8.87;0.64;39.90;9.85;11.00
0.00;3600.00;wizard_example;0;0.17;4;0;3.65;-1056577870;0;0;0.17;4;0.09;0.19;10.61;39.01;5.93;0.43;19.90;9.46;10.00
0.00;3600.00;wizard_example;0;0.06;0;1;1.00;-1056588362;0;0;0.06;1;0.02;0.18;1.19;1.19;5.75;0.26;0.26;0.37;0.00
0.00;3600.00;wizard_example;1;0.20;0;3;3.00;-1056847238#0;0;0;0.20;2;0.11;5.47;1.31;3.94;3.96;0.28;1.54;0.05;0.00
0.00;3600.00;wizard_example;0;0.09;2;1;2.90;-1056847238#1;0;0;0.09;3;0.04;0.09;11.73;34.12;9.44;0.68;9.47;11.20;0.00
0.00;3600.00;wizard_example;0;2.49;8;0;7.60;-1057093115;0;0;2.49;7;1.25;2.52;124.81;939.93;0.87;0.06;876.46;122.36;849.00
0.00;3600.00;wizard_example;0;3.75;2;27;28.57;-1057129498#0;0;0;3.75;29;1.87;3.95;11.88;340.19;2.43;0.18;279.23;11.30;221.00
0.00;3600.00;wizard_example;0;0.08;4;0;3.55;-1057129498#1;0;0;0.08;4;0.04;0.09;4.11;14.79;12.30;0.89;1.04;3.53;0.00
0.00;3600.00;wizard_example;0;133.33;1;2;0.96;-1057266600;0;0;133.33;2;3.12;133.33;102.59;205.18;0.05;0.00;204.16;99.84;199.00
0.00;3600.00;wizard_example;0;0.03;1;0;0.97;-1057796817#0;0;0;0.03;1;0.01;0.03;16.71;16.15;9.10;0.66;4.00;15.83;0.00
0.00;3600.00;wizard_example;0;0.03;0;1;1.00;-1057796817#1;0;0;0.03;1;0.02;0.04;7.05;7.05;8.42;0.61;2.18;5.71;0.00
0.00;3600.00;wizard_example;0;0.34;1;13;13.89;-1057796822#0;0;0;0.34;14;0.17;0.38;4.37;60.68;11.42;0.82;10.92;3.99;0.00
0.00;3600.00;wizard_example;0;0.26;1;8;8.94;-1057796823;0;0;0.26;9;0.13;0.29;9.42;84.18;9.03;0.65;23.14;8.47;0.00
0.00;3600.00;wizard_example;0;0.20;2;2;3.08;-1057796824#0;0;0;0.20;4;0.12;0.33;3.90;13.13;4.12;0.30;6.45;2.58;0.00
0.00;3600.00;wizard_example;1;0.18;0;8;8.00;-1057796824#1;0;0;0.18;7;0.09;0.20;8.40;67.17;11.65;0.84;10.03;7.68;0.00
0.00;3600.00;wizard_example;1;0.04;0;1;1.00;-1057796825#0;0;0;0.04;0;0.02;0.05;1.93;1.71;7.49;0.54;0.69;1.30;0.00
0.00;3600.00;wizard_example;0;0.08;2;0;1.77;-1057796825#1;0;0;0.08;2;0.04;0.09;7.82;14.01;6.28;0.45;7.15;7.00;0.00
0.00;3600.00;wizard_example;0;0.02;0;1;1.00;-1057796825#2;0;0;0.02;1;0.01;0.03;11.40;11.40;11.36;0.82;1.89;10.55;0.00
0.00;3600.00;wizard_example;1;0.07;0;3;3.00;-1057796825#3;0;0;0.07;2;0.04;0.08;8.88;26.64;11.19;0.81;5.02;7.98;0.00
0.00;3600.00;wizard_example;0;;0;0;;-1058039126;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.20;2;6;7.93;-1058429864;0;0;0.20;8;0.10;0.22;13.86;109.88;10.60;0.76;24.23;13.16;0.00
0.00;3600.00;wizard_example;1;2.42;0;79;78.43;-1061113469;0;0;2.42;77;1.23;2.62;12.41;972.54;8.71;0.63;317.24;11.46;104.00
0.00;3600.00;wizard_example;0;0.13;6;0;5.68;-1061113470;0;0;0.13;6;0.07;0.15;8.88;50.56;11.27;0.81;8.43;8.05;0.00
0.00;3600.00;wizard_example;0;0.13;1;5;5.99;-1061113471;0;0;0.13;6;0.07;0.14;33.71;201.82;12.34;0.89;19.27;33.23;0.00
0.00;3600.00;wizard_example;0;21.95;1;155;153.90;-1061113472#0;0;0;21.95;151;11.07;22.87;22.15;3399.09;2.09;0.15;2848.75;21.20;2280.00
0.00;3600.00;wizard_example;1;16.50;0;141;139.79;-1061113472#1;0;0;16.50;137;8.26;17.20;12.81;1787.03;2.64;0.19;1446.61;12.27;1259.00
0.00;3600.00;wizard_example;0;0.15;6;0;5.35;-1061113472#2;0;0;0.15;6;0.08;0.18;5.69;30.80;9.12;0.66;6.09;4.88;0.00
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;-1061113473;0;0;0.02;0;0.01;0.02;14.02;14.02;14.10;1.01;1.21;13.68;0.00
0.00;3600.00;wizard_example;0;0.10;4;0;3.80;-1061113474;0;0;0.10;4;0.05;0.10;9.83;37.42;10.65;0.77;4.89;9.17;0.00
0.00;3600.00;wizard_example;0;0.52;1;23;23.83;-1061113475#0;0;0;0.52;23;0.26;0.53;32.18;766.64;12.73;0.92;47.84;31.57;0.00
0.00;3600.00;wizard_example;0;0.15;9;2;2.00;-1061113475#1;0;0;0.15;11;0.11;0.44;1.15;7.60;8.50;0.61;2.95;1.32;0.00
0.00;3600.00;wizard_example;0;61.80;2;113;100.98;-1061113477#0;0;0;61.80;87;30.92;61.98;450.50;45327.18;0.46;0.03;43766.93;447.56;37686.00
0.00;3600.00;wizard_example;0;3.49;1;43;43.55;-1061113477#1;0;0;3.49;41;1.75;3.58;20.41;885.26;3.61;0.26;643.06;19.81;585.00
0.00;3600.00;wizard_example;0;1.05;0;47;47.00;-1061113477#3;0;0;1.05;47;0.53;1.08;23.11;1086.21;12.29;0.88;87.91;22.54;1.00
0.00;3600.00;wizard_example;0;1.11;4;40;43.51;-1061113477#4;0;0;1.11;44;0.56;1.25;4.32;188.04;10.85;0.78;33.33;3.86;0.00
0.00;3600.00;wizard_example;2;0.05;0;2;2.00;-1061156238#0;0;0;0.05;0;0.02;0.05;10.55;20.66;10.96;0.79;2.76;10.12;0.00
0.00;3600.00;wizard_example;0;0.26;12;0;11.65;-1061156238#1;0;0;0.26;12;0.13;0.27;14.67;170.97;12.12;0.87;15.54;13.81;0.00
0.00;3600.00;wizard_example;0;;0;0;;-1061156239#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.42;0;19;19.00;-1061156239#1;0;0;0.42;19;0.21;0.43;28.07;533.24;12.51;0.90;62.64;27.44;0.00
0.00;3600.00;wizard_example;0;0.20;0;9;9.00;-1062883737#0;0;0;0.20;9;0.10;0.22;4.49;40.41;12.40;0.89;2.75;4.10;0.00
0.00;3600.00;wizard_example;0;0.46;0;19;17.60;-1062883737#1;0;0;0.46;17;0.23;0.51;6.43;112.96;10.26;0.74;25.14;5.73;0.00
0.00;3600.00;wizard_example;0;6.03;3;27;29.74;-1062883737#3;0;0;6.03;30;3.04;6.18;43.87;1305.48;1.45;0.10;1163.98;42.78;982.00
0.00;3600.00;wizard_example;0;0.84;1;29;29.85;-1062883737#4;0;0;0.84;30;0.41;0.95;4.02;120.22;9.98;0.72;30.52;3.55;0.00
0.00;3600.00;wizard_example;0;0.15;7;0;6.59;-1071860422;0;0;0.15;7;0.08;0.16;7.69;50.81;11.85;0.85;6.04;6.95;0.00
0.00;3600.00;wizard_example;0;0.11;1;3;3.95;-1071860423;0;0;0.11;4;0.05;0.11;11.55;45.71;10.13;0.73;12.09;10.82;0.00
0.00;3600.00;wizard_example;0;1.40;2;55;56.94;-1071860424;0;0;1.40;57;0.71;1.48;14.91;848.82;11.04;0.79;140.99;14.12;2.00
0.00;3600.00;wizard_example;2;0.05;0;2;2.00;-1071860425#0;0;0;0.05;0;0.02;0.05;6.58;13.11;11.56;0.83;1.67;6.17;0.00
0.00;3600.00;wizard_example;0;1.02;0;11;11.00;-1071860426#0;0;0;1.02;11;0.52;1.22;6.14;67.54;3.32;0.24;44.22;5.14;25.00
0.00;3600.00;wizard_example;0;0.15;6;0;5.56;-1071860427;0;0;0.15;6;0.08;0.17;7.62;42.58;9.80;0.71;6.73;6.78;0.00
0.00;3600.00;wizard_example;0;0.81;15;0;12.31;-1071860428;0;0;0.81;15;0.44;0.93;7.49;95.20;4.47;0.32;60.94;6.78;38.00
0.00;3600.00;wizard_example;0;0.46;1;20;20.97;-1071860429;0;0;0.46;21;0.23;0.47;13.06;273.96;12.80;0.92;32.66;12.70;0.00
0.00;3600.00;wizard_example;0;0.41;8;0;7.25;-1071860430;0;0;0.41;8;0.22;0.46;12.37;90.43;4.79;0.35;56.22;11.04;33.00
0.00;3600.00;wizard_example;0;0.09;3;0;2.85;-1071860433#0;0;0;0.09;3;0.05;0.10;12.43;35.52;8.68;0.62;12.81;11.68;0.00
0.00;3600.00;wizard_example;0;0.07;4;0;3.23;-1071860434;0;0;0.07;3;0.04;0.08;10.00;32.18;12.11;0.87;3.97;9.18;0.00
0.00;3600.00;wizard_example;0;0.37;0;8;8.00;-1071860435#0;0;0;0.37;8;0.18;0.55;2.18;17.48;6.31;0.45;6.24;1.48;0.00
0.00;3600.00;wizard_example;0;0.28;6;3;7.81;-1071860435#1;0;0;0.28;9;0.15;0.34;3.97;31.79;7.76;0.56;13.56;3.37;0.00
0.00;3600.00;wizard_example;0;0.23;9;0;7.85;-1071860436;0;0;0.23;9;0.13;0.28;4.98;39.69;9.02;0.65;7.49;4.17;0.00
0.00;3600.00;wizard_example;0;0.22;9;0;8.42;-1071860437;0;0;0.22;9;0.11;0.24;8.10;68.47;10.31;0.74;10.74;7.28;0.00
0.00;3600.00;wizard_example;0;1.12;0;50;50.00;-1071860438#0;0;0;1.12;50;0.56;1.16;23.51;1175.68;12.14;0.87;109.41;22.65;0.00
0.00;3600.00;wizard_example;0;0.16;6;0;5.12;-1071860438#1;0;0;0.16;6;0.09;0.19;4.60;24.06;8.65;0.62;8.07;3.83;0.00
0.00;3600.00;wizard_example;0;0.36;13;1;12.45;-1071860440;0;0;0.36;14;0.20;0.43;5.23;65.92;9.13;0.66;17.76;4.49;0.00
0.00;3600.00;wizard_example;0;0.12;5;0;4.69;-1071860441;0;0;0.12;5;0.06;0.13;8.19;38.58;10.68;0.77;6.29;7.42;0.00
0.00;3600.00;wizard_example;1;0.82;3;13;15.01;-1071860442;0;0;0.82;15;0.43;1.05;3.91;58.71;5.24;0.38;30.55;3.05;1.00
0.00;3600.00;wizard_example;0;0.16;7;0;6.48;-1071860443;0;0;0.16;7;0.08;0.18;6.77;44.12;10.91;0.79;7.94;5.97;0.00
0.00;3600.00;wizard_example;0;7.65;0;55;55.00;-1071860444#3;0;0;7.65;55;3.84;7.79;79.94;4396.96;2.02;0.15;3740.55;78.53;2855.00
0.00;3600.00;wizard_example;0;2.18;0;50;50.00;-1071860444#4;0;0;2.18;50;1.18;2.94;3.73;186.49;6.06;0.44;69.48;2.76;0.00
0.00;3600.00;wizard_example;0;0.53;0;22;22.00;-1071860445;0;0;0.53;22;0.27;0.58;9.31;204.87;11.09;0.80;30.10;8.51;0.00
0.00;3600.00;wizard_example;0;2.58;2;78;79.83;-1071860446;0;0;2.58;80;1.34;2.91;7.74;617.96;8.28;0.60;214.98;6.88;55.00
0.00;3600.00;wizard_example;0;0.19;8;0;7.62;-1071860447;0;0;0.19;8;0.10;0.21;10.60;81.00;10.72;0.77;11.45;9.80;0.00
0.00;3600.00;wizard_example;0;0.29;10;0;9.23;-1071860448;0;0;0.29;10;0.16;0.34;8.64;80.20;8.24;0.59;26.21;7.46;1.00
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;-1071860449;0;0;0.02;0;0.01;0.03;6.01;6.01;11.49;0.83;0.84;5.63;0.00
0.00;3600.00;wizard_example;0;3.25;2;97;98.75;-1071860450;0;0;3.25;99;1.64;3.72;5.52;545.33;8.27;0.60;223.62;4.82;0.00
0.00;3600.00;wizard_example;0;;0;0;;-1071860451;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.19;6;0;5.88;-1071860452;0;0;0.19;6;0.10;0.20;32.77;192.89;8.21;0.59;74.60;31.35;55.00
0.00;3600.00;wizard_example;0;0.27;4;1;3.96;-1071860453;0;0;0.27;5;0.16;0.36;6.06;25.26;4.06;0.29;16.07;4.89;6.00
0.00;3600.00;wizard_example;0;0.17;6;0;5.60;-1071860454;0;0;0.17;6;0.09;0.19;9.22;51.81;8.76;0.63;15.84;8.33;6.00
0.00;3600.00;wizard_example;0;0.78;12;1;9.83;-1071860455;0;0;0.78;13;0.44;0.97;6.44;67.48;3.77;0.27;47.86;5.52;21.00
0.00;3600.00;wizard_example;1;0.98;2;41;42.96;-1071860456;0;0;0.98;42;0.49;1.01;23.51;1010.18;12.05;0.87;116.56;22.76;0.00
0.00;3600.00;wizard_example;0;0.55;0;25;25.00;-1071860458;0;0;0.55;25;0.28;0.56;39.29;982.29;12.49;0.90;89.52;38.53;0.00
0.00;3600.00;wizard_example;0;;0;0;;-1071860459#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.19;9;0;8.71;-1071860459#1;0;0;0.19;9;0.10;0.20;12.96;112.95;12.49;0.90;11.53;12.11;0.00
0.00;3600.00;wizard_example;0;0.15;7;0;6.90;-1071860460;0;0;0.15;7;0.08;0.16;30.12;207.98;12.41;0.89;11.75;29.30;0.00
0.00;3600.00;wizard_example;0;1.26;1;36;36.98;-1071860462#0;0;0;1.26;37;0.68;1.44;34.91;1290.98;7.25;0.52;585.22;30.54;447.00
0.00;3600.00;wizard_example;0;23.18;0;120;106.77;-1071860462#1;0;0;23.18;84;11.59;23.24;302.35;32191.67;1.29;0.09;29081.65;300.73;26404.00
0.00;3600.00;wizard_example;0;0.04;1;1;1.99;-1071860462#2;0;0;0.04;2;0.02;0.04;28.30;56.19;12.49;0.90;9.46;27.42;0.00
0.00;3600.00;wizard_example;0;0.16;5;2;6.96;-1071860463;0;0;0.16;7;0.08;0.16;48.90;340.14;11.94;0.86;43.13;47.38;0.00
0.00;3600.00;wizard_example;1;0.09;0;4;4.00;-1071860464#0;0;0;0.09;3;0.05;0.10;15.57;62.29;11.79;0.85;7.61;14.92;0.00
0.00;3600.00;wizard_example;0;0.11;3;1;3.85;-1071860464#1;0;0;0.11;4;0.06;0.12;11.08;42.70;9.53;0.69;10.19;10.55;0.00
0.00;3600.00;wizard_example;0;0.25;3;8;10.95;-1071860464#2;0;0;0.25;11;0.12;0.26;28.52;312.49;12.04;0.87;34.06;27.50;0.00
0.00;3600.00;wizard_example;0;0.20;1;5;5.75;-1071860464#3;0;0;0.20;6;0.10;0.26;3.19;18.46;7.87;0.57;7.55;2.55;0.00
0.00;3600.00;wizard_example;0;83.82;1;53;52.35;-1071860464#4;0;0;83.82;49;41.91;84.16;299.71;15599.96;0.19;0.01;15364.92;296.82;14163.00
0.00;3600.00;wizard_example;1;14.97;2;50;51.94;-1071860464#5;0;0;14.97;51;7.51;15.09;165.53;8597.14;0.99;0.07;7990.11;164.22;7226.00
0.00;3600.00;wizard_example;1;10.70;0;63;63.00;-1071860464#6;0;0;10.70;61;5.38;10.86;84.35;5311.03;1.67;0.12;4668.93;83.12;3650.00
0.00;3600.00;wizard_example;0;0.12;2;1;2.75;-1071860465;0;0;0.12;3;0.06;0.13;6.93;19.24;6.62;0.48;9.57;6.28;0.00
0.00;3600.00;wizard_example;0;1.13;2;38;39.84;-1071860466#0;0;0;1.13;40;0.57;1.25;7.17;285.54;9.57;0.69;80.91;6.48;0.00
0.00;3600.00;wizard_example;0;0.74;1;19;19.83;-1071860466#1;0;0;0.74;20;0.37;0.86;4.73;93.93;7.44;0.54;41.64;4.05;0.00
0.00;3600.00;wizard_example;0;0.34;15;0;12.74;-1071860467;0;0;0.34;15;0.20;0.45;4.18;54.50;9.29;0.67;8.86;3.27;0.00
0.00;3600.00;wizard_example;0;0.18;8;0;7.60;-1071860468;0;0;0.18;8;0.09;0.19;9.38;71.45;11.47;0.83;10.53;8.64;0.00
0.00;3600.00;wizard_example;0;0.25;9;0;7.00;-1071860469;0;0;0.25;9;0.14;0.32;3.61;26.58;7.73;0.56;8.34;2.96;0.00
0.00;3600.00;wizard_example;0;0.17;7;0;6.13;-1071860470;0;0;0.17;7;0.09;0.20;4.80;29.89;9.58;0.69;9.81;4.15;0.00
0.00;3600.00;wizard_example;0;0.05;0;2;2.00;-1071860471#0;0;0;0.05;2;0.03;0.07;5.90;11.79;8.44;0.61;3.34;4.41;0.00
0.00;3600.00;wizard_example;0;0.96;3;31;33.69;-1071860471#1;0;0;0.96;34;0.50;1.13;5.98;201.74;9.14;0.66;50.62;5.11;0.00
0.00;3600.00;wizard_example;0;;0;0;;-1071860472#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;1;0.04;0;2;2.00;-1071860472#1;0;0;0.04;1;0.02;0.04;11.51;22.71;13.43;0.97;2.90;10.81;0.00
0.00;3600.00;wizard_example;0;0.38;2;15;16.96;-1071860472#3;0;0;0.38;17;0.19;0.39;22.41;380.15;12.20;0.88;45.23;21.81;0.00
0.00;3600.00;wizard_example;0;0.44;5;0;4.69;-1071860473;0;0;0.44;5;0.23;0.46;29.39;138.40;2.99;0.22;107.00;27.98;94.00
0.00;3600.00;wizard_example;0;0.03;1;0;0.95;-1071860474;0;0;0.03;1;0.01;0.03;10.68;10.14;9.42;0.68;2.84;10.29;0.00
0.00;3600.00;wizard_example;0;0.29;12;0;10.85;-1071860475;0;0;0.29;12;0.16;0.34;5.95;65.20;9.79;0.70;12.97;5.13;0.00
0.00;3600.00;wizard_example;0;0.15;4;1;4.40;-1071860476;0;0;0.15;5;0.08;0.19;5.17;23.15;7.58;0.55;7.66;4.27;0.00
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;-1071860477#0;0;0;0.02;0;0.01;0.02;7.92;7.92;14.32;1.03;0.39;7.57;0.00
0.00;3600.00;wizard_example;0;0.15;2;2;3.63;-1071860477#1;0;0;0.15;4;0.08;0.18;5.01;18.47;6.54;0.47;9.16;4.12;0.00
0.00;3600.00;wizard_example;0;0.13;0;5;5.00;-1071860477#2;0;0;0.13;5;0.07;0.14;14.51;72.53;9.94;0.72;16.87;13.22;2.00
0.00;3600.00;wizard_example;1;0.12;0;5;5.00;-1071860477#3;0;0;0.12;4;0.06;0.12;9.67;48.36;11.64;0.84;6.87;9.28;0.00
0.00;3600.00;wizard_example;0;0.21;0;6;6.00;-1071860478#0;0;0;0.21;6;0.11;0.24;8.98;53.86;7.52;0.54;22.76;8.05;12.00
0.00;3600.00;wizard_example;0;0.10;5;0;4.68;-1071860478#1;0;0;0.10;5;0.05;0.11;6.55;30.80;13.08;0.94;1.39;6.17;0.00
0.00;3600.00;wizard_example;0;0.21;9;0;8.31;-1071860479;0;0;0.21;9;0.11;0.24;6.78;56.64;10.51;0.76;10.70;6.08;0.00
0.00;3600.00;wizard_example;0;0.19;9;0;8.86;-1071865156;0;0;0.19;9;0.10;0.23;29.60;262.26;11.09;0.80;52.86;24.51;39.00
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;-1071865157;0;0;0.02;0;0.01;0.02;10.90;10.90;11.68;0.84;0.87;10.49;0.00
0.00;3600.00;wizard_example;0;0.46;1;19;19.89;-1071865158#0;0;0;0.46;20;0.23;0.51;4.24;84.45;11.92;0.86;9.52;3.78;0.00
0.00;3600.00;wizard_example;0;0.13;0;6;6.00;-1071865158#1;0;0;0.13;6;0.07;0.14;9.57;57.39;12.38;0.89;7.61;9.10;0.00
0.00;3600.00;wizard_example;0;0.14;2;2;3.79;-1071865159;0;0;0.14;4;0.07;0.17;7.59;28.89;6.99;0.50;10.65;6.36;0.00
0.00;3600.00;wizard_example;0;0.41;4;15;18.95;-1071865160#0;0;0;0.41;19;0.20;0.41;35.40;670.95;12.94;0.93;43.66;34.95;0.00
0.00;3600.00;wizard_example;0;0.28;2;11;12.98;-1071865160#1;0;0;0.28;13;0.14;0.28;33.28;431.83;13.03;0.94;29.38;32.90;0.00
0.00;3600.00;wizard_example;0;0.16;7;0;6.55;-1071865161;0;0;0.16;7;0.09;0.18;7.84;51.55;10.68;0.77;9.34;7.07;0.00
0.00;3600.00;wizard_example;1;0.20;3;5;7.92;-1071865164;0;0;0.20;7;0.10;0.20;17.52;138.77;11.23;0.81;21.44;16.99;0.00
0.00;3600.00;wizard_example;0;0.07;3;0;2.85;-1071865166;0;0;0.07;3;0.04;0.08;9.44;26.94;11.00;0.79;3.50;8.88;0.00
0.00;3600.00;wizard_example;0;0.07;4;0;3.60;-1071865167;0;0;0.07;4;0.04;0.08;4.05;14.71;13.68;0.98;0.74;3.62;0.00
0.00;3600.00;wizard_example;1;0.03;0;1;1.00;-1071865168;0;0;0.03;0;0.02;0.04;2.56;2.56;8.81;0.63;1.13;2.12;0.00
0.00;3600.00;wizard_example;1;0.15;5;1;5.86;-1071865169;0;0;0.15;5;0.08;0.16;17.92;105.09;10.37;0.75;23.61;17.20;0.00
0.00;3600.00;wizard_example;0;0.36;5;0;4.59;-1071865170;0;0;0.36;5;0.19;0.38;18.62;86.07;3.62;0.26;59.13;17.45;48.00
0.00;3600.00;wizard_example;0;4.04;4;45;48.78;-1071865171#0;0;0;4.04;49;2.05;4.33;29.66;1447.36;3.30;0.24;1083.97;27.67;710.00
0.00;3600.00;wizard_example;0;0.21;6;1;6.05;-1071865171#1;0;0;0.21;7;0.11;0.25;4.72;29.19;7.88;0.57;11.80;3.97;0.00
0.00;3600.00;wizard_example;0;0.58;1;24;24.90;-1071865172;0;0;0.58;25;0.29;0.65;4.66;116.11;11.79;0.85;14.01;4.22;0.00
0.00;3600.00;wizard_example;0;1.44;1;63;63.91;-1071865173;0;0;1.44;64;0.72;1.57;4.80;306.53;12.32;0.89;32.29;4.39;0.00
0.00;3600.00;wizard_example;0;0.21;2;6;7.92;-1071865174;0;0;0.21;8;0.10;0.22;13.18;104.45;10.43;0.75;23.66;12.42;0.00
0.00;3600.00;wizard_example;0;0.05;1;1;1.95;-1071865175;0;0;0.05;2;0.03;0.06;11.47;22.41;9.65;0.69;6.93;10.69;0.00
0.00;3600.00;wizard_example;0;0.75;2;29;30.58;-1071865176#0;0;0;0.75;31;0.38;0.91;2.62;80.35;11.23;0.81;11.46;2.16;0.00
0.00;3600.00;wizard_example;0;0.76;2;28;29.69;-1071865176#1;0;0;0.76;30;0.38;0.87;3.44;102.19;10.90;0.78;16.34;2.98;0.00
0.00;3600.00;wizard_example;0;31.16;2;116;117.80;-1071865177;0;0;31.16;118;15.67;31.89;50.17;5910.49;1.13;0.08;5347.10;49.02;4532.00
0.00;3600.00;wizard_example;0;3.80;3;157;159.75;-1071865178;0;0;3.80;160;1.87;4.08;5.64;900.57;11.76;0.85;138.42;5.24;0.00
0.00;3600.00;wizard_example;0;0.12;1;2;2.77;-1071865179#0;0;0;0.12;3;0.06;0.14;3.93;11.04;6.88;0.50;4.97;3.44;0.00
0.00;3600.00;wizard_example;0;0.28;0;12;12.00;-1071865179#1;0;0;0.28;12;0.14;0.30;7.84;94.13;11.79;0.85;10.52;7.45;0.00
0.00;3600.00;wizard_example;0;33.60;1;64;63.50;-1071865180#0;0;0;33.60;61;16.87;34.41;66.28;4187.42;0.59;0.04;3977.72;64.39;3528.00
0.00;3600.00;wizard_example;0;0.11;0;4;4.00;-1071865180#1;0;0;0.11;4;0.06;0.12;15.16;60.62;9.60;0.69;15.56;14.20;5.00
0.00;3600.00;wizard_example;0;2.18;1;37;37.02;-1071865181;0;0;2.18;37;1.09;2.22;53.96;1997.57;4.73;0.34;1313.90;53.07;1104.00
0.00;3600.00;wizard_example;0;0.04;0;1;1.00;-1071865182#0;0;0;0.04;1;0.02;0.06;4.62;4.62;5.72;0.41;1.47;2.77;0.00
0.00;3600.00;wizard_example;0;;0;0;;-1071865182#1;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.03;1;0;0.93;-1071865183;0;0;0.03;1;0.02;0.04;10.97;10.30;7.60;0.55;4.86;10.23;0.00
0.00;3600.00;wizard_example;0;0.19;4;0;1.90;-1071865184#0;0;0;0.19;4;0.12;0.30;4.03;10.54;3.65;0.26;5.86;3.51;0.00
0.00;3600.00;wizard_example;0;0.03;1;0;0.94;-1071865184#1;0;0;0.03;1;0.02;0.04;11.07;10.42;7.85;0.56;3.37;10.19;0.00
0.00;3600.00;wizard_example;0;0.06;0;2;2.00;-1071865185;0;0;0.06;2;0.03;0.06;4.59;9.18;10.07;0.72;2.29;4.20;0.00
0.00;3600.00;wizard_example;0;;0;0;;-1071865186;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;-1071865187;0;0;0.02;0;0.01;0.02;6.01;6.01;13.22;0.95;1.17;5.69;0.00
